N1001171.DNG,2019:03:11 15:02:20,15.6,100,1/1600
N1001172.DNG,2019:03:11 15:02:21,15.6,100,1/1600
N1001173.DNG,2019:03:11 15:02:22,15.6,100,1/1600
N1001174.DNG,2019:03:11 15:02:23,15.6,100,1/1600
N1001175.DNG,2019:03:11 15:02:24,15.6,100,1/1600
N1001176.DNG,2019:03:11 15:02:25,15.6,100,1/1600
N1001177.DNG,2019:03:11 15:02:26,15.6,100,1/1600
N1001178.DNG,2019:03:11 15:02:27,15.6,100,1/1600
N1001179.DNG,2019:03:11 15:02:28,15.6,100,1/1600
N1001180.DNG,2019:03:11 15:02:29,15.6,100,1/1600
N1001181.DNG,2019:03:11 15:02:30,15.6,100,1/1600
N1001182.DNG,2019:03:11 15:02:31,15.6,100,1/1600
N1001183.DNG,2019:03:11 15:02:32,15.6,100,1/1600
N1001184.DNG,2019:03:11 15:02:33,15.6,100,1/1600
N1001185.DNG,2019:03:11 15:02:34,15.6,100,1/1600
N1001186.DNG,2019:03:11 15:02:35,15.6,100,1/1600
N1001187.DNG,2019:03:11 15:02:36,15.6,100,1/1600
N1001188.DNG,2019:03:11 15:02:37,15.6,100,1/1600
N1001189.DNG,2019:03:11 15:02:38,15.6,100,1/1600
N1001190.DNG,2019:03:11 15:02:39,15.6,100,1/1600
N1001191.DNG,2019:03:11 15:02:40,15.6,100,1/1600
N1001192.DNG,2019:03:11 15:02:41,15.6,100,1/1600
N1001193.DNG,2019:03:11 15:02:42,15.6,100,1/1600
N1001194.DNG,2019:03:11 15:02:43,15.6,100,1/1600
N1001195.DNG,2019:03:11 15:02:44,15.6,100,1/1600
N1001196.DNG,2019:03:11 15:02:45,15.6,100,1/1600
N1001197.DNG,2019:03:11 15:02:46,15.6,100,1/1600
N1001198.DNG,2019:03:11 15:02:47,15.6,100,1/1600
N1001199.DNG,2019:03:11 15:02:48,15.6,100,1/1600
N1001200.DNG,2019:03:11 15:02:49,15.6,100,1/1600
N1001201.DNG,2019:03:11 15:02:50,15.6,100,1/1600
N1001202.DNG,2019:03:11 15:02:51,15.6,100,1/1600
N1001203.DNG,2019:03:11 15:02:52,15.6,100,1/1600
N1001204.DNG,2019:03:11 15:02:53,15.6,100,1/1600
N1001205.DNG,2019:03:11 15:02:54,15.6,100,1/1600
N1001206.DNG,2019:03:11 15:02:55,15.6,100,1/1600
N1001207.DNG,2019:03:11 15:02:56,15.6,100,1/1600
N1001208.DNG,2019:03:11 15:02:57,15.6,100,1/1600
N1001209.DNG,2019:03:11 15:02:58,15.6,100,1/1600
N1001210.DNG,2019:03:11 15:02:59,15.6,100,1/1600
N1001211.DNG,2019:03:11 15:03:00,15.6,100,1/1600
N1001212.DNG,2019:03:11 15:03:01,15.6,100,1/1600
N1001213.DNG,2019:03:11 15:03:02,15.6,100,1/1600
N1001214.DNG,2019:03:11 15:03:03,15.6,100,1/1600
N1001215.DNG,2019:03:11 15:03:04,15.6,100,1/1600
N1001216.DNG,2019:03:11 15:03:05,15.6,100,1/1600
N1001217.DNG,2019:03:11 15:03:06,15.6,100,1/1600
N1001218.DNG,2019:03:11 15:03:07,15.6,100,1/1600
N1001219.DNG,2019:03:11 15:03:08,15.6,100,1/1600
N1001220.DNG,2019:03:11 15:03:09,15.6,100,1/1600
N1001221.DNG,2019:03:11 15:03:10,15.6,100,1/1600
N1001222.DNG,2019:03:11 15:03:11,15.6,100,1/1600
N1001223.DNG,2019:03:11 15:03:12,15.6,100,1/1600
N1001224.DNG,2019:03:11 15:03:13,15.6,100,1/1600
N1001225.DNG,2019:03:11 15:03:14,15.6,100,1/1600
N1001226.DNG,2019:03:11 15:03:15,15.6,100,1/1600
N1001227.DNG,2019:03:11 15:03:16,15.6,100,1/1600
N1001228.DNG,2019:03:11 15:03:17,15.6,100,1/1600
N1001229.DNG,2019:03:11 15:03:18,15.6,100,1/1600
N1001230.DNG,2019:03:11 15:03:19,15.6,100,1/1600
N1001231.DNG,2019:03:11 15:03:20,15.6,100,1/1600
N1001232.DNG,2019:03:11 15:03:21,15.6,100,1/1600
N1001233.DNG,2019:03:11 15:03:22,15.6,100,1/1600
N1001234.DNG,2019:03:11 15:03:23,15.6,100,1/1600
N1001235.DNG,2019:03:11 15:03:24,15.6,100,1/1600
N1001236.DNG,2019:03:11 15:03:25,15.6,100,1/1600
N1001237.DNG,2019:03:11 15:03:26,15.6,100,1/1600
N1001238.DNG,2019:03:11 15:03:27,15.6,100,1/1600
N1001239.DNG,2019:03:11 15:03:29,15.6,100,1/1600
N1001240.DNG,2019:03:11 15:03:30,15.6,100,1/1600
N1001241.DNG,2019:03:11 15:03:31,15.6,100,1/1600
N1001242.DNG,2019:03:11 15:03:32,15.6,100,1/1600
N1001243.DNG,2019:03:11 15:03:33,15.6,100,1/1600
N1001244.DNG,2019:03:11 15:03:34,15.6,100,1/1600
N1001245.DNG,2019:03:11 15:03:35,15.6,100,1/1600
N1001246.DNG,2019:03:11 15:03:36,15.6,100,1/1600
N1001247.DNG,2019:03:11 15:03:37,15.6,100,1/1600
N1001248.DNG,2019:03:11 15:03:38,15.6,100,1/1600
N1001249.DNG,2019:03:11 15:03:39,15.6,100,1/1600
N1001250.DNG,2019:03:11 15:03:40,15.6,100,1/1600
N1001251.DNG,2019:03:11 15:03:41,15.6,100,1/1600
N1001252.DNG,2019:03:11 15:03:42,15.6,100,1/1600
N1001253.DNG,2019:03:11 15:03:43,15.6,100,1/1600
N1001254.DNG,2019:03:11 15:03:44,15.6,100,1/1600
N1001255.DNG,2019:03:11 15:03:45,15.6,100,1/1600
N1001256.DNG,2019:03:11 15:03:46,15.6,100,1/1600
N1001257.DNG,2019:03:11 15:03:47,15.6,100,1/1600
N1001258.DNG,2019:03:11 15:03:48,15.6,100,1/1600
N1001259.DNG,2019:03:11 15:03:49,15.6,100,1/1600
N1001260.DNG,2019:03:11 15:03:50,15.6,100,1/1600
N1001261.DNG,2019:03:11 15:03:51,15.6,100,1/1600
N1001262.DNG,2019:03:11 15:03:52,15.6,100,1/1600
N1001263.DNG,2019:03:11 15:03:53,15.6,100,1/1600
N1001264.DNG,2019:03:11 15:03:54,15.6,100,1/1600
N1001265.DNG,2019:03:11 15:03:55,15.6,100,1/1600
N1001266.DNG,2019:03:11 15:03:56,15.6,100,1/1600
N1001267.DNG,2019:03:11 15:03:57,15.6,100,1/1600
N1001268.DNG,2019:03:11 15:03:58,15.6,100,1/1600
